MAC1,MAC2,MAC3,MAC4,MAC5,MAC6,MAC7,MAC8,MAC9,MAC10,MAC11,MAC12,MAC13,MAC14,MAC15,MAC16,MAC17,MAC18,MAC19,MAC20,MAC21,MAC22,MAC23,MAC24,MAC25,MAC26,MAC27,MAC28,MAC29,MAC30,MAC31,MAC32,MAC33,MAC34,MAC35,MAC36,MAC37,MAC38,MAC39,MAC40,MAC41,MAC42,MAC43,MAC44,MAC45,MAC46,MAC47,MAC48,MAC49,MAC50,MAC51,MAC52,MAC53,MAC54,MAC55,MAC56,MAC57,MAC58,MAC59,MAC60,MAC61,MAC62,MAC63,MAC64,MAC65,MAC66,MAC67,MAC68,MAC69,MAC70,MAC71,MAC72,MAC73,MAC74,MAC75,MAC76,MAC77,MAC78,MAC79,MAC80,MAC81,MAC82,MAC83,MAC84,MAC85,MAC86,MAC87,MAC88,MAC89,MAC90,MAC91,MAC92,MAC93,MAC94,MAC95,MAC96,MAC97,MAC98,MAC99,MAC100,MAC101,MAC102,MAC103,MAC104,MAC105,MAC106,MAC107,MAC108,MAC109,MAC110,MAC111,MAC112,MAC113,MAC114,MAC115,MAC116,MAC117,MAC118,MAC119,MAC120,MAC121,MAC122,MAC123,MAC124,MAC125,MAC126,MAC127,MAC128,MAC129,MAC130,MAC131,MAC132,MAC133,MAC134,MAC135,MAC136,MAC137,MAC138,MAC139,MAC140,MAC141,MAC142,MAC143,MAC144,MAC145,MAC146,MAC147,MAC148,MAC149,MAC150,MAC151,MAC152,MAC153,MAC154,MAC155,MAC156,MAC157,MAC158,MAC159,MAC160,MAC161,MAC162,MAC163,MAC164,MAC165,MAC166,MAC167,MAC168,MAC169,MAC170,MAC171,MAC172,MAC173,MAC174,MAC175,MAC176,MAC177,MAC178,MAC179,MAC180,MAC181,MAC182,MAC183,MAC184,MAC185,MAC186,MAC187,MAC188,MAC189,MAC190,MAC191,MAC192,MAC193,MAC194,MAC195,MAC196,MAC197,MAC198,MAC199,MAC200,MAC201,MAC202,MAC203,MAC204,MAC205,MAC206,MAC207,MAC208,MAC209,MAC210,MAC211,MAC212,MAC213,MAC214,MAC215,MAC216,MAC217,MAC218,MAC219,MAC220,MAC221,MAC222,MAC223,MAC224,MAC225,MAC226,MAC227,MAC228,MAC229,MAC230,MAC231,MAC232,MAC233,MAC234,MAC235,MAC236,MAC237,MAC238,MAC239,MAC240,MAC241,MAC242,MAC243,MAC244,MAC245,MAC246,MAC247,MAC248,MAC249,MAC250,MAC251,MAC252,MAC253,MAC254,MAC255,MAC256,MAC257,MAC258,MAC259,MAC260,MAC261,MAC262,MAC263,MAC264,MAC265,MAC266,MAC267,MAC268,MAC269,MAC270,MAC271,MAC272,MAC273,MAC274,MAC275,MAC276,MAC277,MAC278,MAC279,MAC280,MAC281,MAC282,MAC283,MAC284,MAC285,MAC286,MAC287,MAC288,MAC289,MAC290,MAC291,MAC292,MAC293,MAC294,MAC295,MAC296,MAC297,MAC298,MAC299,MAC300,MAC301,MAC302,MAC303,MAC304,MAC305,MAC306,MAC307,MAC308,MAC309,MAC310,MAC311,MAC312,MAC313,MAC314,MAC315,MAC316,MAC317,MAC318,MAC319,MAC320,MAC321,MAC322,MAC323,MAC324,MAC325,MAC326,MAC327,MAC328,MAC329,MAC330,MAC331,MAC332,MAC333,MAC334,MAC335,MAC336,MAC337,MAC338,MAC339,MAC340,MAC341,MAC342,MAC343,MAC344,MAC345,MAC346,MAC347,ECoord,NCoord,FloorID,BuildingID,SceneID,UserID,PhoneID,SampleTimes
-58,-86,-104,-58,-105,-105,-87,-101,-72,-54,-105,-105,-51,-105,-104,-100,-104,-105,-105,-105,-105,-105,-105,-105,-105,-53,-105,-105,-105,-105,-83,-95,-105,-105,-105,-105,-85,-104,-105,-105,-105,-105,-105,-54,-105,-76,-105,-58,-85,-105,-105,-105,-105,-54,-105,-55,-105,-105,-58,-105,-105,-105,-105,-105,-105,-105,-105,-87,-105,-105,-105,-105,-105,-105,-105,-105,-105,-71,-105,-69,-73,-65,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-71,-97,-105,-105,-105,-78,-78,-105,-69,-94,-105,-105,-105,-101,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-88,-72,-105,-105,-105,-105,-105,-67,-105,-86,-105,-105,-105,-89,-88,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-93,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-64,-105,-105,-105,-105,-105,-105,-69,-105,-87,-105,-88,-105,-84,-84,-105,-82,-84,-84,-83,-70,-105,-94,-98,-105,-105,-103,-105,-98,-105,-80,-105,-98,-93,-101,-102,-100,-105,-105,-105,-105,-105,-101,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,914.124,878.259,4,2,1,7,6,1
-58,-92,-105,-57,-105,-105,-88,-100,-66,-61,-105,-105,-49,-105,-105,-101,-95,-105,-105,-105,-105,-101,-105,-105,-105,-50,-105,-105,-92,-105,-81,-101,-105,-105,-105,-105,-94,-105,-105,-105,-104,-105,-105,-49,-105,-71,-105,-58,-84,-105,-105,-105,-105,-49,-105,-52,-105,-105,-58,-105,-105,-105,-105,-105,-105,-105,-105,-90,-105,-105,-105,-105,-105,-105,-105,-105,-105,-65,-105,-70,-66,-65,-105,-105,-105,-105,-105,-105,-105,-95,-105,-105,-105,-75,-93,-105,-105,-105,-77,-77,-105,-56,-89,-105,-105,-105,-104,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-92,-65,-105,-105,-105,-105,-105,-62,-105,-81,-105,-96,-105,-86,-100,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-79,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-101,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-63,-105,-105,-105,-105,-105,-105,-69,-105,-89,-105,-81,-105,-79,-79,-105,-81,-81,-83,-81,-68,-105,-94,-92,-105,-105,-105,-105,-92,-105,-76,-105,-94,-104,-99,-102,-93,-105,-105,-105,-103,-95,-97,-99,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,915.324,878.259,4,2,1,7,6,1
-63,-89,-105,-62,-105,-105,-80,-90,-63,-52,-105,-105,-50,-105,-105,-98,-94,-105,-105,-105,-105,-105,-105,-105,-105,-51,-105,-105,-82,-104,-87,-93,-105,-105,-105,-105,-89,-105,-105,-105,-104,-105,-105,-40,-105,-68,-105,-56,-98,-105,-105,-105,-105,-40,-105,-61,-105,-105,-63,-105,-105,-105,-105,-105,-105,-105,-105,-86,-105,-105,-105,-105,-105,-105,-105,-105,-105,-63,-105,-71,-56,-65,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-80,-102,-105,-105,-105,-75,-76,-105,-49,-92,-105,-105,-105,-99,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-91,-66,-105,-105,-105,-105,-105,-61,-105,-85,-102,-105,-105,-87,-98,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-80,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-102,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-65,-105,-105,-105,-105,-105,-105,-74,-105,-87,-105,-78,-105,-91,-91,-105,-81,-81,-78,-79,-74,-105,-89,-87,-105,-105,-89,-105,-93,-94,-74,-105,-89,-95,-101,-105,-82,-105,-105,-105,-105,-102,-102,-105,-105,-102,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,915.324,879.459,4,2,1,7,6,1
-64,-94,-105,-64,-105,-105,-102,-104,-72,-59,-105,-105,-52,-105,-105,-105,-104,-105,-105,-105,-105,-104,-105,-105,-105,-53,-105,-105,-94,-105,-103,-104,-105,-105,-105,-105,-93,-105,-105,-105,-105,-105,-105,-45,-105,-76,-105,-55,-105,-105,-105,-105,-105,-45,-105,-67,-105,-105,-63,-105,-105,-105,-105,-105,-105,-105,-105,-97,-105,-105,-105,-105,-105,-105,-105,-105,-105,-61,-105,-78,-60,-67,-105,-105,-105,-105,-105,-105,-105,-100,-105,-105,-105,-80,-101,-105,-105,-104,-74,-74,-105,-62,-92,-105,-105,-100,-103,-103,-105,-105,-105,-105,-105,-105,-105,-105,-105,-84,-65,-105,-105,-105,-105,-104,-52,-105,-75,-96,-95,-105,-88,-103,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-101,-105,-64,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-89,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-69,-105,-105,-105,-105,-105,-105,-78,-105,-88,-105,-81,-85,-63,-64,-105,-77,-77,-78,-82,-69,-105,-97,-95,-102,-102,-87,-100,-105,-97,-74,-105,-95,-105,-97,-105,-73,-105,-105,-105,-105,-96,-105,-105,-86,-105,-96,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,916.524,879.459,4,2,1,7,6,1
-60,-91,-105,-60,-105,-105,-85,-100,-73,-69,-105,-105,-48,-105,-105,-104,-100,-105,-104,-105,-105,-102,-105,-105,-105,-49,-105,-105,-101,-105,-92,-87,-105,-105,-105,-105,-90,-105,-105,-105,-105,-105,-105,-47,-105,-70,-105,-58,-87,-105,-105,-105,-105,-47,-105,-57,-105,-105,-60,-105,-105,-105,-105,-105,-105,-105,-105,-86,-105,-105,-105,-105,-105,-105,-105,-105,-105,-65,-105,-73,-65,-67,-105,-105,-105,-105,-105,-105,-105,-89,-105,-105,-105,-99,-101,-104,-105,-104,-70,-70,-105,-69,-87,-105,-105,-93,-104,-93,-105,-105,-105,-105,-105,-105,-105,-105,-105,-92,-68,-105,-105,-105,-105,-102,-57,-105,-78,-96,-105,-105,-91,-75,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-87,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-104,-105,-70,-105,-105,-105,-105,-105,-105,-75,-105,-88,-105,-73,-96,-88,-88,-105,-81,-82,-93,-93,-71,-105,-89,-102,-105,-105,-102,-94,-97,-105,-80,-103,-100,-92,-93,-102,-88,-105,-105,-105,-102,-94,-105,-102,-96,-105,-105,-102,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,916.524,878.259,4,2,1,7,6,1
-54,-91,-105,-53,-105,-105,-86,-99,-73,-61,-105,-105,-60,-105,-105,-105,-96,-105,-98,-105,-105,-105,-105,-105,-105,-61,-105,-105,-104,-105,-99,-105,-105,-105,-105,-105,-92,-105,-105,-105,-105,-105,-105,-51,-105,-76,-105,-59,-95,-105,-105,-105,-105,-52,-105,-53,-105,-105,-53,-105,-105,-105,-105,-105,-105,-105,-105,-89,-105,-105,-105,-105,-105,-105,-105,-105,-105,-69,-105,-68,-66,-70,-105,-105,-105,-105,-105,-105,-105,-93,-105,-105,-105,-86,-96,-105,-105,-104,-73,-72,-105,-67,-93,-105,-105,-101,-105,-104,-105,-105,-105,-105,-105,-105,-105,-105,-105,-88,-70,-105,-105,-105,-105,-102,-47,-105,-88,-103,-105,-105,-89,-82,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-104,-105,-94,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-93,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-59,-105,-105,-105,-105,-105,-105,-67,-105,-87,-105,-70,-89,-99,-99,-105,-77,-77,-78,-76,-76,-105,-93,-99,-105,-105,-91,-104,-94,-98,-78,-98,-90,-85,-97,-99,-87,-105,-105,-105,-102,-95,-100,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,917.724,878.259,4,2,1,7,6,1
-57,-89,-105,-57,-105,-105,-81,-95,-77,-60,-105,-105,-60,-105,-105,-105,-96,-105,-105,-105,-105,-105,-105,-105,-105,-61,-105,-105,-99,-105,-97,-105,-105,-105,-105,-105,-89,-105,-105,-105,-105,-105,-105,-57,-105,-76,-105,-64,-86,-105,-105,-105,-105,-58,-105,-64,-105,-105,-56,-105,-105,-105,-105,-105,-105,-105,-105,-99,-105,-105,-105,-105,-105,-105,-105,-105,-105,-63,-105,-73,-66,-71,-105,-105,-105,-105,-105,-105,-105,-103,-105,-105,-105,-100,-98,-105,-105,-105,-70,-70,-105,-53,-94,-105,-105,-104,-105,-104,-105,-105,-105,-105,-105,-105,-105,-105,-105,-87,-71,-105,-105,-105,-105,-102,-66,-105,-83,-90,-102,-105,-92,-94,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-73,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-92,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-67,-105,-105,-105,-105,-105,-105,-76,-105,-85,-105,-78,-88,-73,-73,-105,-79,-79,-75,-71,-69,-105,-91,-95,-105,-105,-89,-105,-91,-98,-71,-105,-102,-89,-99,-97,-71,-105,-105,-105,-105,-93,-105,-105,-104,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,917.724,879.459,4,2,1,7,6,1
-69,-97,-105,-67,-105,-105,-82,-104,-76,-62,-105,-105,-66,-105,-105,-105,-104,-105,-105,-105,-105,-105,-105,-105,-105,-67,-105,-105,-104,-105,-99,-105,-105,-105,-105,-105,-98,-105,-105,-105,-105,-105,-105,-57,-105,-83,-105,-65,-95,-105,-105,-105,-105,-57,-105,-55,-105,-105,-68,-105,-105,-105,-105,-105,-105,-105,-105,-99,-105,-105,-104,-105,-105,-105,-105,-105,-105,-64,-105,-70,-61,-73,-105,-105,-105,-105,-105,-105,-105,-104,-105,-105,-105,-98,-89,-105,-105,-105,-65,-66,-105,-47,-104,-105,-105,-105,-104,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-87,-76,-105,-105,-105,-105,-105,-50,-105,-91,-101,-105,-105,-92,-71,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-97,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-91,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-65,-105,-105,-105,-105,-105,-105,-65,-105,-83,-105,-73,-85,-97,-97,-105,-71,-73,-76,-74,-74,-105,-100,-83,-101,-105,-80,-102,-88,-105,-74,-100,-96,-79,-105,-98,-68,-105,-105,-102,-105,-94,-105,-101,-105,-104,-105,-105,-92,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,918.727,879.455,4,2,1,7,6,1
-61,-95,-105,-61,-105,-105,-96,-102,-96,-67,-105,-105,-64,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-67,-105,-105,-104,-105,-103,-105,-105,-105,-105,-105,-96,-105,-105,-105,-105,-105,-105,-55,-105,-87,-105,-62,-99,-105,-105,-105,-105,-55,-105,-51,-105,-105,-61,-105,-105,-105,-105,-105,-105,-105,-105,-102,-105,-105,-105,-105,-105,-105,-105,-105,-105,-69,-105,-86,-74,-78,-105,-105,-105,-105,-105,-105,-105,-104,-105,-105,-105,-105,-87,-105,-105,-105,-65,-66,-105,-52,-103,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-88,-76,-105,-105,-105,-105,-105,-40,-105,-93,-101,-105,-105,-94,-90,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-94,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-90,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-78,-105,-105,-105,-105,-105,-105,-67,-105,-86,-105,-66,-92,-95,-95,-105,-74,-72,-75,-105,-73,-105,-97,-100,-105,-105,-79,-105,-97,-105,-103,-105,-105,-105,-105,-105,-68,-105,-105,-105,-102,-99,-95,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,918.721,878.257,4,2,1,7,6,1
-66,-104,-105,-66,-105,-105,-99,-104,-79,-65,-105,-105,-74,-105,-105,-105,-104,-105,-105,-105,-105,-105,-105,-105,-105,-76,-105,-105,-105,-105,-92,-105,-105,-105,-105,-105,-104,-105,-105,-105,-105,-105,-105,-55,-105,-83,-105,-61,-90,-105,-105,-105,-105,-55,-105,-53,-105,-105,-66,-105,-105,-105,-105,-105,-105,-105,-105,-94,-105,-105,-105,-105,-105,-105,-105,-105,-105,-69,-105,-73,-69,-59,-105,-105,-105,-105,-105,-105,-105,-99,-105,-105,-105,-92,-90,-105,-105,-105,-63,-62,-105,-49,-105,-105,-105,-105,-104,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-85,-85,-105,-105,-105,-105,-105,-46,-105,-90,-90,-98,-105,-82,-95,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-79,-105,-105,-105,-105,-105,-105,-105,-105,-105,-104,-105,-105,-88,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-70,-105,-105,-105,-105,-105,-105,-64,-105,-83,-105,-65,-87,-84,-89,-105,-71,-70,-76,-86,-70,-105,-93,-95,-105,-102,-80,-95,-89,-105,-75,-101,-99,-98,-96,-101,-71,-105,-105,-105,-104,-94,-102,-99,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,919.921,878.257,4,2,1,7,6,1
-72,-100,-105,-72,-105,-105,-93,-105,-76,-60,-105,-105,-71,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-71,-105,-105,-105,-105,-101,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-59,-105,-77,-105,-69,-99,-105,-105,-105,-105,-59,-105,-48,-105,-105,-72,-105,-105,-105,-105,-105,-105,-105,-105,-95,-105,-105,-105,-105,-105,-105,-105,-105,-105,-61,-105,-72,-55,-63,-105,-105,-105,-105,-105,-105,-105,-97,-105,-105,-105,-76,-89,-105,-105,-105,-63,-63,-105,-56,-104,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-87,-83,-105,-105,-105,-105,-105,-54,-105,-91,-95,-102,-105,-88,-73,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-87,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-89,-105,-105,-105,-105,-105,-105,-105,-105,-105,-100,-100,-105,-64,-105,-105,-105,-105,-105,-105,-63,-105,-84,-105,-61,-83,-97,-103,-105,-69,-69,-73,-90,-71,-105,-89,-87,-98,-105,-83,-105,-91,-105,-73,-105,-105,-94,-105,-105,-93,-105,-105,-101,-99,-98,-105,-100,-105,-105,-105,-105,-96,-103,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,919.927,879.455,4,2,1,7,6,1
